Country,City,Population
Ghana,Tema,"155,782"
Ghana,Teshi Old Town,"144,013"
Ghana,Cape Coast,"143,015"
Ghana,Sekondi-Takoradi,"138,872"
Ghana,Obuase,"137,856"
Ghana,Medina Estates,"101,207"
Ghana,Koforidua,"96,266"
Ghana,Japekrom,"96,000"
Ghana,Wa,"78,107"
Ghana,Ejura,"70,807"
Ghana,Nungua,"70,483"
Ghana,Sunyani,"70,299"
Ghana,Ho,"69,998"
Ghana,Techiman,"69,720"
Ghana,Aflao,"66,546"
Ghana,Berekum,"62,364"
Ghana,Akim Oda,"60,604"
Ghana,Bawku,"56,830"
Ghana,Hohoe,"56,202"
Ghana,Bolgatanga,"54,430"
Ghana,Tafo,"50,457"
Ghana,Swedru,"50,293"
Ghana,Suhum,"49,398"
Ghana,Dome,"47,260"
Ghana,Kintampo,"47,185"
Ghana,Gbawe,"44,645"
Ghana,Nsawam,"44,522"
Ghana,Winneba,"44,254"
Ghana,Kasoa,"44,227"
Ghana,Yendi,"42,972"
Ghana,Mampong,"42,037"
Ghana,Konongo,"41,238"
Ghana,Asamankese,"39,435"
Ghana,Prestea,"35,155"
Ghana,Tarkwa,"34,941"
Ghana,Dunkwa,"33,379"
Ghana,Agogo,"31,554"
Ghana,Wenchi,"31,411"
Ghana,Anloga,"29,748"
Ghana,Begoro,"29,516"
Ghana,Savelugu,"29,310"
Ghana,Kpandu,"28,334"
Ghana,Elmina,"25,560"
Ghana,Salaga,"25,472"
Ghana,Navrongo,"25,470"
Ghana,Saltpond,"24,689"
Ghana,Axim,"24,500"
Ghana,Akwatia,"23,766"
Ghana,Shama Junction,"20,946"
Ghana,Apam,"20,147"
Ghana,Foso,"20,078"
Ghana,Bibiani,"19,076"
Ghana,Aburi,"18,399"
Ghana,Keta,"18,077"
Ghana,Duayaw Nkwanta,"17,000"
Ghana,Bechem,"17,000"
Ghana,Mumford,"13,983"
Ghana,Akropong,"11,096"
Ghana,Kete Krachi,"11,000"
Ghana,Akim Swedru,"10,000"
Ghana,Kibi,"9,399"
Ghana,Mpraeso,"9,007"
Ghana,Aboso,"8,790"
Ghana,Kpandae,"8,652"
Peru,Lima,"7,737,002"
Peru,Arequipa,"841,130"
Peru,Callao,"813,264"
Peru,Trujillo,"747,450"
Peru,Chiclayo,"577,375"
Peru,Iquitos,"437,620"
Peru,Huancayo,"376,657"
Peru,Piura,"325,466"
Peru,Chimbote,"316,966"
Peru,Cusco,"312,140"
Peru,Pucallpa,"310,750"
Peru,Tacna,"280,098"
Peru,Santiago de Surco,"251,648"
Peru,Ica,"246,844"
Peru,Juliaca,"245,675"
Peru,Sullana,"160,789"
Peru,Chincha Alta,"153,076"
Peru,Huanuco,"147,959"
Peru,Ayacucho,"140,033"
Peru,Cajamarca,"135,000"
Peru,Puno,"116,552"
Peru,Tumbes,"109,223"
Peru,Talara,"99,074"
Peru,Chosica,"88,606"
Peru,Huaraz,"86,934"
Peru,Cerro de Pasco,"78,910"
Peru,Chulucanas,"68,835"
Peru,San Isidro,"68,309"
Peru,Huaral,"62,174"
Peru,Pisco,"61,869"
Peru,Catacaos,"57,304"
Peru,Paita,"56,151"
Peru,Abancay,"55,111"
Peru,Huacho,"54,545"
Peru,Moquegua,"54,517"
Peru,Ilo,"53,476"
Peru,Tingo Maria,"53,177"
Peru,Jaen,"52,493"
Peru,Tarma,"51,350"
Peru,Barranca,"46,290"
Peru,Moyobamba,"44,276"
Peru,Lambayeque,"43,710"
Peru,Picsi,"43,610"
Peru,Chepen,"41,992"
Peru,Yurimaguas,"41,827"
Peru,Huancavelica,"41,576"
Peru,Sana,"39,200"
Peru,Tambopata,"38,966"
Peru,Juanjui,"37,715"
Peru,Puerto Maldonado,"37,543"
Peru,La Union,"34,834"
Peru,Ferrenafe,"34,357"
Peru,Sicuani,"33,575"
Peru,La Oroya,"33,345"
Peru,Chocope,"32,370"
Peru,Nuevo Imperial,"32,344"
Peru,Imperial,"32,344"
Peru,Tambo Grande,"30,033"
Peru,La Rinconada,"29,678"
Peru,Pacasmayo,"29,165"
Peru,Tocache,"29,029"
Peru,Mollendo,"28,953"
Peru,Chaupimarca,"28,666"
Peru,Paramonga,"27,631"
Peru,La Peca,"27,045"
Peru,Chancay,"26,958"
Peru,Hualmay,"26,658"
Peru,Monsefu,"25,707"
Peru,Marcavelica,"25,645"
Peru,San Vicente de Canete,"25,517"
Peru,Querecotillo,"25,396"
Peru,Guadalupe,"25,376"
Peru,Santa Ana,"25,145"
Peru,Rioja,"25,057"
Peru,Laredo,"24,691"
Peru,Nazca,"23,556"
Peru,Yanacancha,"23,175"
Peru,Sechura,"23,020"
Peru,Moche,"22,581"
Peru,Santiago de Cao,"21,982"
Peru,Huamachuco,"21,768"
Peru,Paijan,"21,128"
Peru,Jauja,"21,057"
Peru,Viru,"20,774"
Peru,Huaura,"20,723"
Peru,Bagua Grande,"20,382"
Peru,Chachapoyas,"20,279"
Peru,Ayaviri,"19,310"
Peru,Huanta,"18,627"
Peru,Uchiza,"17,742"
Peru,La Breita,"17,693"
Peru,Andahuaylas,"17,444"
Peru,Mala,"17,260"
Peru,Zarumilla,"16,907"
Peru,Camana,"16,434"
Peru,San Pedro de Lloc,"16,250"
Peru,Huarmey,"16,172"
Peru,Yunguyo,"16,140"
Peru,Chongoyape,"16,061"
Peru,Ilave,"16,033"
Peru,San Clemente,"15,815"
Peru,Pimentel,"15,552"
Peru,Satipo,"15,532"
Peru,Minas de Marcona,"15,478"
Peru,Junin,"15,320"
Peru,Bellavista,"15,231"
Peru,Coishco,"15,083"
Peru,Chicama,"14,915"
Peru,Saposoa,"14,894"
Peru,Santa Maria,"14,853"
Peru,Tabalosos,"14,744"
Peru,San Ramon,"14,708"
Peru,Celendin,"14,660"
Peru,Chota,"14,240"
Peru,Salinera Colan,"14,210"
Peru,Puerto Santa,"14,066"
Peru,Ascope,"14,015"
Peru,Contamana,"13,885"
Peru,Supe,"13,719"
Peru,Lamas,"13,693"
Peru,Eten,"13,693"
Peru,Motupe,"13,681"
Peru,Pativilca,"13,583"
Peru,Cajabamba,"13,486"
Peru,Bambamarca,"13,351"
Peru,Azangaro,"13,290"
Peru,Vice,"12,915"
Peru,Chilca,"12,884"
Peru,Atuncolla,"12,654"
Peru,Pueblo Nuevo,"12,471"
Peru,Morropon,"12,307"
Peru,Zorritos,"12,261"
Peru,Oxapampa,"12,000"
Peru,Puerto Supe,"11,450"
Peru,Concepcion,"11,330"
Peru,Villa Tupac Amaru,"11,159"
Peru,Caras,"10,926"
Peru,Soritor,"10,858"
Peru,Santa Rosa,"10,625"
Peru,Puquio,"10,491"
Peru,Santiago,"10,449"
Peru,Otuzco,"10,134"
Peru,Salaverry,"10,066"
Peru,Chupaca,"9,877"
Peru,Reque,"9,808"
Peru,Olmos,"9,800"
Peru,Ilabaya,"9,492"
Peru,Sisa,"9,477"
Peru,Las Lomas,"9,450"
Peru,El Alto,"9,303"
Peru,Quiruvilca,"9,226"
Peru,Lagunas,"9,197"
Peru,Calca,"9,179"
Peru,Carhuamayo,"9,122"
Peru,Aguas Verdes,"9,106"
Peru,Mancora,"9,101"
Peru,Subtanjalla,"9,096"
Peru,Yauya,"9,092"
Peru,Campoverde,"8,945"
Peru,San Luis,"8,862"
Peru,Cocachacra,"8,799"
Peru,San Jeronimo,"8,772"
Peru,Pacanga,"8,750"
Peru,Huancabamba,"8,553"
Peru,La Huaca,"8,468"
Peru,San Miguel,"8,400"
Peru,Pilcomay,"8,169"
Peru,Putina,"8,118"
Peru,Chazuta,"8,029"
Peru,Buenos Aires,"7,932"
Peru,San Ignacio,"7,912"
Peru,Morococha,"7,890"
Peru,Los Aquijes,"7,848"
Peru,Hacienda Huancane,"7,831"
Peru,Pacocha,"7,588"
Peru,Urubamba,"7,540"
Peru,Mochumi,"7,460"
Peru,Villa Rica,"7,448"
Peru,San Jose,"7,434"
Peru,Coracora,"7,420"
Peru,Talavera,"7,381"
Peru,Juli,"7,309"
Peru,Cajaruro,"7,281"
Peru,Jepelacio,"7,150"
Peru,Torata,"7,054"
Peru,Tucume,"7,043"
Peru,San Juan Bautista,"6,871"
Peru,Ambo,"6,865"
Peru,Perene,"6,844"
Peru,Sicaya,"6,842"
Peru,Mazamari,"6,826"
Peru,Acolla,"6,805"
Peru,Santiago de Chuco,"6,759"
Peru,Huicungo,"6,757"
Peru,Picota,"6,697"
Peru,Morrope,"6,662"
Peru,Pangoa,"6,638"
Peru,Quilmana,"6,442"
Peru,Punta de Bombon,"6,336"
Peru,Oyotun,"6,330"
Peru,Bellavista,"6,320"
Peru,Oyon,"6,276"
Peru,Vegueta,"6,219"
Peru,Sayan,"6,196"
Peru,Jayanca,"6,126"
Peru,Macusani,"6,044"
Peru,San Agustin,"5,998"
Peru,Lluta,"5,998"
Peru,Yanahuanca,"5,992"
Peru,Bernal,"5,916"
Peru,Palpa,"5,883"
Peru,Anta,"5,859"
Peru,Huayucachi,"5,827"
Peru,Asentamiento Humano Nicolas de Pierola,"5,800"
Peru,Barranca,"5,779"
Peru,Pueblo Nuevo,"5,766"
Peru,San Pedro de Cajas,"5,758"
Peru,San Bartolo,"5,733"
Peru,Yura,"5,686"
Peru,Orcopampa,"5,643"
Peru,San Jeronimo,"5,609"
Peru,Pampas,"5,521"
Peru,Caleta de Carquin,"5,514"
Peru,Ramon Castilla,"5,495"
Peru,Papayal,"5,484"
Peru,Urcos,"5,479"
Peru,Salitral,"5,385"
Peru,Desaguadero,"5,329"
Peru,San Miguel de Cauri,"5,326"
Peru,Ayabaca,"5,270"
Peru,Yungay,"5,269"
Peru,Huasahuasi,"5,146"
Peru,Tinyahuarco,"5,066"
Peru,Carhuaz,"5,044"
Peru,Tambo,"5,032"
Saudi Arabia,Riyadh,"4,205,961"
Saudi Arabia,Jeddah,"2,867,446"
Saudi Arabia,Mecca,"1,323,624"
Saudi Arabia,Medina,"1,300,000"
Saudi Arabia,Sultanah,"946,697"
Saudi Arabia,Dammam,"768,602"
Saudi Arabia,Ta'if,"530,848"
Saudi Arabia,Tabuk,"455,450"
Saudi Arabia,Al Kharj,"425,300"
Saudi Arabia,Buraydah,"391,336"
Saudi Arabia,Khamis Mushait,"387,553"
Saudi Arabia,Al Hufuf,"293,179"
Saudi Arabia,Al Mubarraz,"290,802"
Saudi Arabia,Hafar Al-Batin,"271,642"
Saudi Arabia,Ha'il,"267,005"
Saudi Arabia,Najran,"258,573"
Saudi Arabia,Al Jubayl,"237,274"
Saudi Arabia,Abha,"210,886"
Saudi Arabia,Yanbu,"200,161"
Saudi Arabia,Khobar,"165,799"
Saudi Arabia,Arar,"148,540"
Saudi Arabia,Sakakah,"128,332"
Saudi Arabia,Jizan,"105,198"
Saudi Arabia,Qurayyat,"102,903"
Saudi Arabia,Dhahran,"99,540"
Saudi Arabia,Al Qatif,"98,259"
Saudi Arabia,Al Bahah,"88,419"
Saudi Arabia,Tarut,"85,371"
Saudi Arabia,Qal`at Bishah,"81,828"
Saudi Arabia,Ar Rass,"81,728"
Saudi Arabia,Ash Shafa,"72,190"
Saudi Arabia,Sayhat,"66,702"
Saudi Arabia,Al Mithnab,"60,870"
Saudi Arabia,Al Khafji,"54,857"
Saudi Arabia,Ad Dawadimi,"54,474"
Saudi Arabia,Sabya,"54,108"
Saudi Arabia,Az Zulfi,"53,144"
Saudi Arabia,Abu `Arish,"49,171"
Saudi Arabia,Safwa,"45,876"
Saudi Arabia,Afif,"45,525"
Saudi Arabia,Rabigh,"41,759"
Saudi Arabia,Rahimah,"41,188"
Saudi Arabia,Turaif,"40,819"
Saudi Arabia,Tubarjal,"40,019"
Saudi Arabia,Ad Dilam,"35,371"
Saudi Arabia,Umm Lajj,"33,874"
Saudi Arabia,Al-`Ula,"32,413"
Saudi Arabia,Abqaiq,"29,474"
Saudi Arabia,Badr Hunayn,"27,257"
Saudi Arabia,Samitah,"26,945"
Saudi Arabia,Al Wajh,"26,636"
Saudi Arabia,Al Bukayriyah,"25,153"
Saudi Arabia,An Nimas,"24,153"
Saudi Arabia,As Sulayyil,"24,097"
Saudi Arabia,Turabah,"23,235"
Saudi Arabia,Al Jumum,"22,207"
Saudi Arabia,Duba,"22,000"
Saudi Arabia,At Taraf,"21,386"
Saudi Arabia,Qaisumah,"20,685"
Saudi Arabia,Al Battaliyah,"16,606"
Saudi Arabia,Al Munayzilah,"16,296"
Saudi Arabia,Adh Dhibiyah,"15,000"
Saudi Arabia,Al Majaridah,"14,830"
Saudi Arabia,Tanumah,"13,594"
Saudi Arabia,Al Qurayn,"12,013"
Saudi Arabia,Umm as Sahik,"11,813"
Saudi Arabia,Sajir,"11,717"
Saudi Arabia,Al Awjam,"11,460"
Saudi Arabia,Farasan,"10,527"
Saudi Arabia,Al Mindak,"9,218"
Saudi Arabia,Al Artawiyah,"9,152"
Saudi Arabia,Al Jubayl,"9,108"
Saudi Arabia,Al Qarah,"9,106"
Saudi Arabia,Marat,"8,885"
Saudi Arabia,Al Jafr,"8,715"
Saudi Arabia,Suwayr,"8,515"
Saudi Arabia,Tumayr,"8,246"
Saudi Arabia,At Tubi,"7,740"
Saudi Arabia,Al Jaradiyah,"7,396"
Saudi Arabia,Al Muwayh,"7,364"
Saudi Arabia,As Saffaniyah,"7,014"
Saudi Arabia,Al Hada,"6,885"
Saudi Arabia,Al Markaz,"6,464"
Saudi Arabia,Misliyah,"6,117"
Saudi Arabia,Al Mutayrifi,"5,962"
Saudi Arabia,Mizhirah,"5,529"
Saudi Arabia,Ad Darb,"5,378"
Saudi Arabia,Julayjilah,"5,359"
Saudi Arabia,Mulayjah,"5,247"
Saudi Arabia,Al Fuwayliq,"5,205"
Saudi Arabia,Tabalah,"5,151"
Madagascar,Antananarivo,"1,391,433"
Madagascar,Toamasina,"206,373"
Madagascar,Antsirabe,"186,253"
Madagascar,Fianarantsoa,"167,227"
Madagascar,Mahajanga,"154,657"
Madagascar,Toliara,"115,319"
Madagascar,Antsiranana,"82,937"
Madagascar,Antanifotsy,"70,626"
Madagascar,Ambovombe,"66,818"
Madagascar,Ambilobe,"56,000"
Madagascar,Amparafaravola,"51,519"
Madagascar,Tolanaro,"45,141"
Madagascar,Ambatondrazaka,"43,134"
Madagascar,Mananara,"41,209"
Madagascar,Soavinandriana,"40,453"
Madagascar,Mahanoro,"39,879"
Madagascar,Soanierana Ivongo,"39,271"
Madagascar,Faratsiho,"37,563"
Madagascar,Nosy Varika,"37,152"
Madagascar,Vavatenina,"36,916"
Madagascar,Morondava,"36,803"
Madagascar,Amboasary,"36,082"
Madagascar,Manakara,"35,499"
Madagascar,Antalaha,"34,112"
Madagascar,Ikongo,"32,374"
Madagascar,Antsohimbondrona,"32,080"
Madagascar,Manjakandriana,"31,840"
Madagascar,Sambava,"31,522"
Madagascar,Fandriana,"31,437"
Madagascar,Marovoay,"31,253"
Madagascar,Betioky,"31,102"
Madagascar,Ambanja,"30,621"
Madagascar,Ambositra,"30,353"
Madagascar,Tsiombe,"29,825"
Madagascar,Betafo,"29,785"
Madagascar,Moramanga,"29,212"
Madagascar,Ambatolampy,"28,461"
Madagascar,Ambalavao,"28,027"
Madagascar,Sahavato,"28,000"
Madagascar,Mananjary,"27,686"
Madagascar,Tsiroanomandidy,"27,060"
Madagascar,Vohipaho,"27,000"
Madagascar,Miandrarivo,"27,000"
Madagascar,Marolambo,"26,160"
Madagascar,Ambatofinandrahana,"25,997"
Madagascar,Ankazoabo,"25,961"
Madagascar,Ampanihy,"25,686"
Madagascar,Vohibinany,"25,311"
Madagascar,Ampahana,"25,000"
Madagascar,Farafangana,"24,764"
Madagascar,Maevatanana,"24,000"
Madagascar,Belo sur Tsiribihina,"23,900"
Madagascar,Maroantsetra,"23,859"
Madagascar,Vangaindrano,"23,523"
Madagascar,Beloha,"23,021"
Madagascar,Hell-Ville,"22,680"
Madagascar,Ambato Boeny,"22,529"
Madagascar,Arivonimamo,"21,982"
Madagascar,Sakaraha,"21,826"
Madagascar,Antsohihy,"21,290"
Madagascar,Fenoarivo Atsinanana,"21,036"
Madagascar,Soanindrariny,"21,000"
Madagascar,Sitampiky,"21,000"
Madagascar,Ampasimanolotra,"21,000"
Madagascar,Andapa,"20,798"
Madagascar,Miandrivazo,"20,631"
Madagascar,Vondrozo,"19,949"
Madagascar,Andilamena,"19,750"
Madagascar,Fenoarivo Be,"19,605"
Madagascar,Anjozorobe,"19,027"
Madagascar,Beroroha,"18,632"
Madagascar,Ifanadiana,"17,543"
Madagascar,Sadabe,"17,000"
Madagascar,Ambohitrolomahitsy,"17,000"
Madagascar,Amboanjo,"17,000"
Madagascar,Ihosy,"16,990"
Madagascar,Bealanana,"16,948"
Madagascar,Tsaratanana,"16,761"
Madagascar,Ambarakaraka,"16,114"
Madagascar,Maintirano,"16,000"
Madagascar,Ankazondandy,"16,000"
Madagascar,Alarobia,"16,000"
Madagascar,Ankazobe,"15,722"
Madagascar,Ikalamavony,"15,601"
Madagascar,Kopoky,"15,000"
Madagascar,Ifatsy,"15,000"
Madagascar,Tranovaho,"13,000"
Madagascar,Antsirabe Afovoany,"13,000"
Madagascar,Ambodifotatra,"11,830"
Madagascar,Antakotako,"11,000"
Madagascar,Andovoranto,"10,429"
Madagascar,Sahatavy,"10,000"
Madagascar,Miadanandriana,"10,000"
Madagascar,Mantasoa,"10,000"
Madagascar,Mahabe,"10,000"
Madagascar,Ambodivoara,"10,000"
Madagascar,Fandrandava,"9,000"
Madagascar,Merikanjaka,"8,000"
Madagascar,Bemaitso,"8,000"
Madagascar,Ambohitrandriamanitra,"8,000"
Madagascar,Mahavelona,"7,987"
Madagascar,Sadjoavato,"7,600"
Madagascar,Sambaina,"7,000"
Madagascar,Manato,"7,000"
Madagascar,Beteza,"7,000"
Madagascar,Behompy,"7,000"
Madagascar,Vohimanitra,"6,000"
Madagascar,Ranohira,"6,000"
Madagascar,Anjepy,"6,000"
Madagascar,Ambohitseheno,"6,000"
Madagascar,Miarinarivo,0
Ivory Coast,Abidjan,"3,677,115"
Ivory Coast,Abobo,"900,000"
Ivory Coast,Bouake,"567,481"
Ivory Coast,Daloa,"215,652"
Ivory Coast,San-Pedro,"196,751"
Ivory Coast,Yamoussoukro,"194,530"
Ivory Coast,Korhogo,"167,359"
Ivory Coast,Man,"139,341"
Ivory Coast,Divo,"127,867"
Ivory Coast,Gagnoa,"123,184"
Ivory Coast,Abengourou,"104,020"
Ivory Coast,Anyama,"100,653"
Ivory Coast,Agboville,"81,770"
Ivory Coast,Grand-Bassam,"73,772"
Ivory Coast,Dabou,"69,661"
Ivory Coast,Dimbokro,"67,349"
Ivory Coast,Ferkessedougou,"62,008"
Ivory Coast,Adzope,"61,884"
Ivory Coast,Bouafle,"60,962"
Ivory Coast,Sinfra,"59,919"
Ivory Coast,Katiola,"59,641"
Ivory Coast,Bondoukou,"58,297"
Ivory Coast,Danane,"53,808"
Ivory Coast,Oume,"52,070"
Ivory Coast,Seguela,"51,157"
Ivory Coast,Bingerville,"50,694"
Ivory Coast,Issia,"50,313"
Ivory Coast,Odienne,"49,857"
Ivory Coast,Duekoue,"47,198"
Ivory Coast,Agnibilekrou,"43,061"
Ivory Coast,Daoukro,"40,175"
Ivory Coast,Tengrela,"39,277"
Ivory Coast,Guiglo,"39,134"
Ivory Coast,Toumodi,"39,005"
Ivory Coast,Boundiali,"38,878"
Ivory Coast,Lakota,"38,055"
Ivory Coast,Aboisso,"37,654"
Ivory Coast,Arrah,"37,432"
Ivory Coast,Bonoua,"37,312"
Ivory Coast,Akoupe,"35,970"
Ivory Coast,Tiassale,"35,090"
Ivory Coast,Zuenoula,"34,435"
Ivory Coast,Bongouanou,"34,405"
Ivory Coast,Vavoua,"31,250"
Ivory Coast,Affery,"29,909"
Ivory Coast,Touba,"27,504"
Ivory Coast,Bouna,"23,570"
Ivory Coast,Sassandra,"23,274"
Ivory Coast,Beoumi,"23,053"
Ivory Coast,Biankouma,"22,868"
Ivory Coast,Tanda,"20,161"
Ivory Coast,Mankono,"19,095"
Ivory Coast,Bangolo,"17,712"
Ivory Coast,Tabou,"17,134"
Ivory Coast,Adiake,"16,531"
Ivory Coast,Sakassou,"15,068"
Ivory Coast,Toulepleu Guere,"14,098"
Ivory Coast,Dabakala,"13,717"
Ivory Coast,Botro,"13,375"
Ivory Coast,Guiberoua,"13,186"
Ivory Coast,Bocanda,"13,079"
Ivory Coast,Ayame,"12,315"
Ivory Coast,Grand-Lahou,"10,273"
Nepal,Kathmandu,"1,442,271"
Nepal,Pokhara,"200,000"
Nepal,Patan,"183,310"
Nepal,Biratnagar,"182,324"
Nepal,Birganj,"133,238"
Nepal,Dharan,"108,600"
Nepal,Bharatpur,"107,157"
Nepal,Janakpur,"93,767"
Nepal,Dhangadhi,"92,294"
Nepal,Butwal,"91,733"
Nepal,Mahendranagar,"88,381"
Nepal,Hetauda,"84,775"
Nepal,Madhyapur Thimi,"83,036"
Nepal,Triyuga,"71,405"
Nepal,Inaruwa,"70,093"
Nepal,Nepalgunj,"64,400"
Nepal,Siddharthanagar,"63,367"
Nepal,Gulariya,"53,107"
Nepal,Titahari,"47,984"
Nepal,Panauti,"46,595"
Nepal,Tikapur,"44,758"
Nepal,Kirtipur,"44,632"
Nepal,Tulsipur,"39,058"
Nepal,Rajbiraj,"33,061"
Nepal,Lahan,"31,495"
Nepal,Birendranagar,"31,381"
Nepal,Panauti,"27,602"
Nepal,Gaur,"27,325"
Nepal,Siraha,"24,657"
Nepal,Tansen,"23,693"
Nepal,Jaleshwar,"23,573"
Nepal,Dipayal,"23,416"
Nepal,Baglung,"23,296"
Nepal,Khanbari,"22,903"
Nepal,Dhankuta,"22,084"
Nepal,Walin,"21,867"
Nepal,Dailekh,"20,908"
Nepal,Malangawa,"20,284"
Nepal,Bhadrapur,"19,523"
Nepal,Dadeldhura,"19,014"
Nepal,Darchula,"18,317"
Nepal,Ilam,"17,491"
Nepal,Banepa,"17,153"
Nepal,Dhulikhel,"16,263"
Nepal,kankrabari Dovan,"10,000"
Nepal,Hari Bdr Tamang House,"10,000"
Nepal,Jumla,"9,073"
Nepal,Lobujya,"8,767"
Nepal,Bhattarai Danda,"5,510"
Nepal,Besisahar,"5,427"
Cameroon,Douala,"1,338,082"
Cameroon,Yaounde,"1,299,369"
Cameroon,Garoua,"436,899"
Cameroon,Kousseri,"435,547"
Cameroon,Bamenda,"393,835"
Cameroon,Maroua,"319,941"
Cameroon,Bafoussam,"290,768"
Cameroon,Mokolo,"275,239"
Cameroon,Ngaoundere,"231,357"
Cameroon,Bertoua,"218,111"
Cameroon,Edea,"203,149"
Cameroon,Loum,"177,429"
Cameroon,Kumba,"144,413"
Cameroon,Nkongsamba,"117,063"
Cameroon,Mbouda,"111,320"
Cameroon,Dschang,"96,112"
Cameroon,Foumban,"92,673"
Cameroon,Ebolowa,"87,875"
Cameroon,Guider,"84,647"
Cameroon,Foumbot,"84,065"
Cameroon,Bafang,"80,688"
Cameroon,Yagoua,"80,235"
Cameroon,Mbalmayo,"80,206"
Cameroon,Meiganga,"80,100"
Cameroon,Bali,"72,606"
Cameroon,Limbe,"72,106"
Cameroon,Bafia,"69,270"
Cameroon,Wum,"68,836"
Cameroon,Bangangte,"65,385"
Cameroon,Tiko,"55,914"
Cameroon,Kribi,"55,224"
Cameroon,Mora,"55,216"
Cameroon,Sangmelima,"54,251"
Cameroon,Kumbo,"53,970"
Cameroon,Nkoteng,"50,334"
Cameroon,Mutengene,"47,478"
Cameroon,Buea,"47,300"
Cameroon,Garoua Boulai,"46,615"
Cameroon,Batouri,"43,821"
Cameroon,Fundong,"43,509"
Cameroon,Fontem,"42,689"
Cameroon,Mbanga,"42,590"
Cameroon,Banyo,"40,798"
Cameroon,Manjo,"37,661"
Cameroon,Melong,"37,086"
Cameroon,Tibati,"35,589"
Cameroon,Muyuka,"31,384"
Cameroon,Obala,"30,012"
Cameroon,Nanga Eboko,"29,909"
Cameroon,Penja,"28,406"
Cameroon,Mbandjok,"26,947"
Cameroon,Kaele,"25,199"
Cameroon,Bamusso,"24,741"
Cameroon,Lagdo,"24,596"
Cameroon,Tchollire,"23,187"
Cameroon,Belabo,"22,553"
Cameroon,Lolodorf,"22,252"
Cameroon,Eseka,"22,221"
Cameroon,Mamfe,"19,472"
Cameroon,Dizangue,"19,243"
Cameroon,Akonolinga,"17,181"
Cameroon,Bogo,"16,952"
Cameroon,Tonga,"16,036"
Cameroon,Abong Mbang,"14,661"
Cameroon,Yokadouma,"13,287"
Cameroon,Bazou,"13,058"
Cameroon,Mundemba,"11,912"
Cameroon,Betare Oya,"11,866"
Cameroon,Rey Bouba,"11,454"
Cameroon,Pitoa,"11,454"
Cameroon,Mindif,"10,538"
Cameroon,Babanki,"9,851"
Cameroon,Mbengwi,"9,734"
Cameroon,Akom II,"9,709"
Cameroon,Batibo,"9,163"
Cameroon,Belo,"8,705"
Cameroon,Dimako,"8,476"
Cameroon,Ambam,"8,476"
Cameroon,Njinikom,"8,247"
Cameroon,Ndikinimeki,"8,247"
Cameroon,Bonaberi,"8,091"
Cameroon,Kontcha,"8,018"
Cameroon,Yabassi,"7,560"
Cameroon,Bansoa,"7,560"
Cameroon,Ngou,"7,560"
Cameroon,Makary,"7,331"
Cameroon,Bekondo,"7,331"
Cameroon,Bandjoun,"6,872"
Cameroon,Belel,"6,831"
Cameroon,Bamendjou,"6,643"
Cameroon,Ngambe,"6,414"
Cameroon,Ntui,"6,185"
Cameroon,Mme-Bafumen,"6,149"
Cameroon,Saa,"5,727"
Cameroon,Poli,"5,727"
Cameroon,Bankim,"5,727"
Cameroon,Bana,"5,727"
Cameroon,Doume,"5,581"
Cameroon,Nguti,"5,498"
Cameroon,Ndom,"5,498"
Cameroon,Okola,"5,390"
Cameroon,Yoko,"5,269"
Cameroon,Jakiri,"5,269"
Cameroon,Ndelele,"5,040"
Venezuela,Caracas,"3,000,000"
Venezuela,Maracaibo,"2,225,000"
Venezuela,Maracay,"1,754,256"
Venezuela,Valencia,"1,385,083"
Venezuela,Barquisimeto,"809,490"
Venezuela,Ciudad Guayana,"746,535"
Venezuela,Barcelona,"424,795"
Venezuela,Maturin,"410,972"
Venezuela,Puerto La Cruz,"370,000"
Venezuela,Petare,"364,684"
Venezuela,Barinas,"353,442"
Venezuela,Turmero,"344,700"
Venezuela,Ciudad Bolivar,"338,000"
Venezuela,Merida,"300,000"
Venezuela,Alto Barinas,"284,289"
Venezuela,Santa Teresa del Tuy,"278,890"
Venezuela,Cumana,"257,783"
Venezuela,San Cristobal,"246,583"
Venezuela,Nuestra Senora del Rosario de Baruta,"244,216"
Venezuela,Mucumpiz,"215,259"
Venezuela,Cabimas,"200,818"
Venezuela,Coro,"195,227"
Venezuela,Guatire,"191,903"
Venezuela,Cua,"182,558"
Venezuela,Guarenas,"181,612"
Venezuela,Puerto Cabello,"174,000"
Venezuela,Ocumare del Tuy,"166,072"
Venezuela,Guacara,"151,752"
Venezuela,El Tigre,"150,999"
Venezuela,El Limon,"148,247"
Venezuela,Acarigua,"143,704"
Venezuela,Los Teques,"140,617"
Venezuela,Punto Fijo,"131,784"
Venezuela,Charallave,"129,182"
Venezuela,Palo Negro,"128,875"
Venezuela,Cagua,"119,033"
Venezuela,Anaco,"117,596"
Venezuela,Calabozo,"117,132"
Venezuela,Guanare,"112,286"
Venezuela,Carupano,"112,082"
Venezuela,Ejido,"106,915"
Venezuela,Catia La Mar,"106,822"
Venezuela,Mariara,"105,486"
Venezuela,Carora,"93,788"
Venezuela,Valera,"93,756"
Venezuela,Yaritagua,"89,662"
Venezuela,Valle de La Pascua,"89,080"
Venezuela,San Juan de los Morros,"87,739"
Venezuela,Porlamar,"87,120"
Venezuela,La Victoria,"87,045"
Venezuela,Tinaquillo,"82,145"
Venezuela,El Cafetal,"80,029"
